fecha,tipo_vuelo,categoria,aeronave,semana,num_operaciones
2023-03-07,Llegada,Comercial,Avión,51,33
2023-03-07,Llegada,FAM,Avión,51,6
2023-03-07,Llegada,Privado,Avión,51,2
2023-03-07,Llegada,Privado,Helicóptero,51,1
2023-03-07,Salida,Carga,Avión,51,1
2023-03-07,Salida,Comercial,Avión,51,33
2023-03-07,Salida,FAM,Avión,51,3
2023-03-07,Salida,FAM,FAM,51,1
2023-03-07,Salida,Privado,Avión,51,1
2023-03-07,Salida,Privado,Helicóptero,51,2
2023-03-08,Llegada,Carga,Avión,51,1
2023-03-08,Llegada,Comercial,Avión,51,27
2023-03-08,Llegada,Privado,Avión,51,1
2023-03-08,Llegada,Privado,Helicóptero,51,1
2023-03-08,Salida,Carga,Avión,51,1
2023-03-08,Salida,Comercial,Avión,51,27
2023-03-08,Salida,FAM,Avión,51,1
2023-03-08,Salida,Privado,Avión,51,3
2023-03-09,Llegada,Carga,Avión,51,2
2023-03-09,Llegada,Comercial,Avión,51,30
2023-03-09,Llegada,FAC,Avión,51,1
2023-03-09,Llegada,FAM,Avión,51,2
2023-03-09,Llegada,Privado,Avión,51,1
2023-03-09,Salida,Carga,Avión,51,1
2023-03-09,Salida,Comercial,Avión,51,30
2023-03-09,Salida,FAM,Avión,51,2
2023-03-09,Salida,FAM,FAM,51,1
2023-03-09,Salida,Privado,Avión,51,1
2023-03-10,Llegada,Carga,Avión,51,2
2023-03-10,Llegada,Comercial,Avión,51,28
2023-03-10,Llegada,FAM,Avión,51,3
2023-03-10,Llegada,Privado,Avión,51,3
2023-03-10,Salida,Carga,Avión,51,1
2023-03-10,Salida,Comercial,Avión,51,28
2023-03-10,Salida,FAC,Avión,51,1
2023-03-10,Salida,FAM,Avión,51,2
2023-03-10,Salida,FAM,FAM,51,1
2023-03-10,Salida,Privado,Avión,51,4
2023-03-11,Llegada,Carga,Avión,51,1
2023-03-11,Llegada,Comercial,Avión,51,33
2023-03-11,Llegada,FAC,Avión,51,1
2023-03-11,Llegada,FAM,Avión,51,1
2023-03-11,Llegada,NA,NA,51,1
2023-03-11,Llegada,Privado,Avión,51,1
2023-03-11,Llegada,Privado,Helicóptero,51,1
2023-03-11,Salida,Carga,Avión,51,2
2023-03-11,Salida,Comercial,Avión,51,31
2023-03-11,Salida,FAC,Avión,51,1
2023-03-11,Salida,FAM,Avión,51,1
2023-03-11,Salida,NA,NA,51,1
2023-03-11,Salida,Privado,Avión,51,1
2023-03-11,Salida,Privado,Helicóptero,51,1
2023-03-12,Llegada,Carga,Avión,51,3
2023-03-12,Llegada,Comercial,Avión,51,29
2023-03-12,Llegada,FAEEUU,Avión,51,1
2023-03-12,Llegada,FAM,Avión,51,3
2023-03-12,Llegada,Privado,Avión,51,1
2023-03-12,Salida,Carga,Avión,51,2
2023-03-12,Salida,Comercial,Avión,51,28
2023-03-12,Salida,FAM,Avión,51,3
2023-03-12,Salida,Privado,Helicóptero,51,1
2023-03-13,Llegada,Comercial,Avión,52,28
2023-03-13,Llegada,Privado,Avión,52,1
2023-03-13,Llegada,Privado,Helicóptero,52,2
2023-03-13,Salida,Carga,Avión,52,1
2023-03-13,Salida,Comercial,Avión,52,28
2023-03-13,Salida,FAM,Avión,52,1
2023-03-13,Salida,Privado,Avión,52,1
2023-03-13,Salida,Privado,Helicóptero,52,2
2023-03-14,Llegada,Carga,Avión,52,1
2023-03-14,Llegada,Comercial,Avión,52,30
2023-03-14,Llegada,FAM,Avión,52,2
2023-03-14,Llegada,Privado,Avión,52,2
2023-03-14,Llegada,Privado,Helicóptero,52,1
2023-03-14,Salida,Carga,Avión,52,1
2023-03-14,Salida,Comercial,Avión,52,31
2023-03-14,Salida,FAEEUU,Avión,52,1
2023-03-14,Salida,FAM,Avión,52,1
2023-03-14,Salida,Privado,Avión,52,2
2023-03-15,Llegada,Carga,Avión,52,1
2023-03-15,Llegada,Comercial,Avión,52,28
2023-03-15,Llegada,FAM,Avión,52,3
2023-03-15,Llegada,Privado,Avión,52,2
2023-03-15,Llegada,Privado,Helicóptero,52,1
2023-03-15,Salida,Carga,Avión,52,1
2023-03-15,Salida,Comercial,Avión,52,27
2023-03-15,Salida,FAM,Avión,52,5
2023-03-15,Salida,Privado,Avión,52,1
2023-03-15,Salida,Privado,Helicóptero,52,1
2023-03-16,Llegada,Carga,Avión,52,2
2023-03-16,Llegada,Comercial,Avión,52,30
2023-03-16,Llegada,FAM,Avión,52,5
2023-03-16,Llegada,Privado,Avión,52,1
2023-03-16,Salida,Carga,Avión,52,2
2023-03-16,Salida,Comercial,Avión,52,30
2023-03-16,Salida,FAB,Avión,52,1
2023-03-16,Salida,FAM,Avión,52,3
2023-03-16,Salida,Privado,Avión,52,2
2023-03-17,Llegada,Carga,Avión,52,2
2023-03-17,Llegada,Comercial,Avión,52,28
2023-03-17,Llegada,FAM,Avión,52,2
2023-03-17,Llegada,Privado,Avión,52,2
2023-03-17,Llegada,Privado,Helicóptero,52,1
2023-03-17,Salida,Carga,Avión,52,1
2023-03-17,Salida,Comercial,Avión,52,28
2023-03-17,Salida,Privado,Avión,52,2
2023-03-17,Salida,Privado,Helicóptero,52,1
2023-03-18,Llegada,Carga,Avión,52,1
2023-03-18,Llegada,Comercial,Avión,52,30
2023-03-18,Llegada,FAEEUU,Avión,52,1
2023-03-18,Llegada,FAM,Avión,52,2
2023-03-18,Llegada,Privado,Helicóptero,52,1
2023-03-18,Salida,Carga,Avión,52,2
2023-03-18,Salida,Comercial,Avión,52,30
2023-03-18,Salida,FAM,Avión,52,3
2023-03-18,Salida,Privado,Helicóptero,52,1
2023-03-19,Llegada,Carga,Avión,52,2
2023-03-19,Llegada,Comercial,Avión,52,28
2023-03-19,Llegada,Privado,Avión,52,1
2023-03-19,Salida,Carga,Avión,52,1
2023-03-19,Salida,Comercial,Avión,52,28
2023-03-19,Salida,FAM,Avión,52,1
2023-03-19,Salida,Privado,Avión,52,1
2023-03-20,Llegada,Comercial,Avión,53,29
2023-03-20,Llegada,FAM,Avión,53,4
2023-03-20,Llegada,Privado,Avión,53,1
2023-03-20,Llegada,Privado,Helicóptero,53,1
2023-03-20,Salida,Carga,Avión,53,1
2023-03-20,Salida,Comercial,Avión,53,28
2023-03-20,Salida,FAEEUU,Avión,53,1
2023-03-20,Salida,FAM,Avión,53,4
2023-03-20,Salida,Privado,Avión,53,1
2023-03-20,Salida,Privado,NA,53,1
2023-03-21,Llegada,Carga,Avión,53,1
2023-03-21,Llegada,Charter,Avión,53,1
2023-03-21,Llegada,Comercial,Avión,53,32
2023-03-21,Llegada,FAM,Avión,53,3
2023-03-21,Llegada,Guardia Nacional,Helicóptero,53,1
2023-03-21,Llegada,Privado,Avión,53,1
2023-03-21,Llegada,Privado,Helicóptero,53,2
2023-03-21,Salida,Carga,Avión,53,1
2023-03-21,Salida,Comercial,Avión,53,32
2023-03-21,Salida,FAM,Avión,53,3
2023-03-21,Salida,Guardia Nacional,Helicóptero,53,1
2023-03-21,Salida,Privado,Avión,53,1
2023-03-21,Salida,Privado,Helicóptero,53,2
2023-03-22,Llegada,Carga,Avión,53,1
2023-03-22,Llegada,Comercial,Avión,53,27
2023-03-22,Llegada,FAM,Avión,53,3
2023-03-22,Llegada,Privado,Helicóptero,53,1
2023-03-22,Salida,Carga,Avión,53,1
2023-03-22,Salida,Comercial,Avión,53,27
2023-03-22,Salida,FAM,Avión,53,4
2023-03-22,Salida,Privado,Helicóptero,53,1
2023-03-23,Llegada,Carga,Avión,53,2
2023-03-23,Llegada,Comercial,Avión,53,29
2023-03-23,Llegada,FAM,Avión,53,3
2023-03-23,Llegada,Privado,Avión,53,1
2023-03-23,Salida,Carga,Avión,53,2
2023-03-23,Salida,Comercial,Avión,53,29
2023-03-23,Salida,FAM,Avión,53,3
2023-03-23,Salida,Privado,Helicóptero,53,1
2023-03-24,Llegada,Carga,Avión,53,1
2023-03-24,Llegada,Comercial,Avión,53,30
2023-03-24,Llegada,FAM,Avión,53,1
2023-03-24,Llegada,Privado,Helicóptero,53,1
2023-03-24,Salida,Carga,Avión,53,1
2023-03-24,Salida,Comercial,Avión,53,29
2023-03-24,Salida,Privado,Avión,53,1
2023-03-25,Llegada,Carga,Avión,53,2
2023-03-25,Llegada,Charter,Avión,53,2
2023-03-25,Llegada,Comercial,Avión,53,28
2023-03-25,Llegada,Privado,Avión,53,1
2023-03-25,Salida,Carga,Avión,53,2
2023-03-25,Salida,Charter,Avión,53,1
2023-03-25,Salida,Comercial,Avión,53,28
2023-03-25,Salida,Privado,Avión,53,1
2023-03-26,Llegada,Carga,Avión,53,1
2023-03-26,Llegada,Comercial,Avión,53,28
2023-03-26,Llegada,FAM,Avión,53,3
2023-03-26,Salida,Carga,Avión,53,1
2023-03-26,Salida,Comercial,Avión,53,28
2023-03-26,Salida,FAM,Avión,53,3
2023-03-27,Llegada,Carga,Avión,54,1
2023-03-27,Llegada,Comercial,Avión,54,26
2023-03-27,Llegada,FAM,Avión,54,1
2023-03-27,Llegada,Privado,Helicóptero,54,1
2023-03-27,Salida,Carga,Avión,54,1
2023-03-27,Salida,Comercial,Avión,54,26
2023-03-27,Salida,FAM,Avión,54,3
2023-03-27,Salida,Privado,Helicóptero,54,1
2023-03-28,Llegada,Carga,Avión,54,1
2023-03-28,Llegada,Charter,Avión,54,2
2023-03-28,Llegada,Comercial,Avión,54,30
2023-03-28,Llegada,FAM,Avión,54,5
2023-03-28,Llegada,NA,Avión,54,1
2023-03-28,Llegada,NA,NA,54,1
2023-03-28,Llegada,Privado,Avión,54,2
2023-03-28,Salida,Carga,Avión,54,1
2023-03-28,Salida,Charter,Avión,54,2
2023-03-28,Salida,Comercial,Avión,54,30
2023-03-28,Salida,FAM,Avión,54,3
2023-03-28,Salida,Privado,Avión,54,1
2023-03-28,Salida,Privado,Helicóptero,54,1
2023-03-29,Llegada,Carga,Avión,54,1
2023-03-29,Llegada,Charter,Avión,54,1
2023-03-29,Llegada,Comercial,Avión,54,27
2023-03-29,Llegada,FAM,Avión,54,1
2023-03-29,Salida,Carga,Avión,54,1
2023-03-29,Salida,Comercial,Avión,54,26
2023-03-29,Salida,FAM,Avión,54,1
2023-03-29,Salida,NA,Avión,54,1
2023-03-29,Salida,Privado,Avión,54,1
2023-03-29,Salida,Privado,Helicóptero,54,1
2023-03-30,Llegada,Carga,Avión,54,1
2023-03-30,Llegada,Charter,Avión,54,1
2023-03-30,Llegada,Comercial,Avión,54,32
2023-03-30,Llegada,Privado,Avión,54,1
2023-03-30,Salida,Comercial,Avión,54,32
2023-03-30,Salida,FAM,Avión,54,3
2023-03-31,Llegada,Carga,Avión,54,1
2023-03-31,Llegada,Charter,Avión,54,1
2023-03-31,Llegada,Comercial,Avión,54,30
2023-03-31,Llegada,FAM,Avión,54,1
2023-03-31,Salida,Carga,Avión,54,1
2023-03-31,Salida,Comercial,Avión,54,30
2023-03-31,Salida,Privado,Helicóptero,54,1
2023-04-01,Llegada,Carga,Avión,54,2
2023-04-01,Llegada,Charter,Avión,54,1
2023-04-01,Llegada,Comercial,Avión,54,29
2023-04-01,Llegada,FAM,Avión,54,3
2023-04-01,Llegada,Privado,Avión,54,2
2023-04-01,Salida,Carga,Avión,54,2
2023-04-01,Salida,Charter,Avión,54,2
2023-04-01,Salida,Comercial,Avión,54,29
2023-04-01,Salida,FAM,Avión,54,1
2023-04-01,Salida,Privado,Avión,54,2
2023-04-02,Llegada,Carga,Avión,54,1
2023-04-02,Llegada,Comercial,Avión,54,28
2023-04-02,Llegada,FAM,Avión,54,5
2023-04-02,Salida,Carga,Avión,54,1
2023-04-02,Salida,Comercial,Avión,54,28
2023-04-03,Llegada,Charter,Avión,55,1
2023-04-03,Llegada,Comercial,Avión,55,28
2023-04-03,Llegada,FAM,Avión,55,2
2023-04-03,Salida,Carga,Avión,55,1
2023-04-03,Salida,Comercial,Avión,55,28
2023-04-03,Salida,FAM,Avión,55,3
2023-04-03,Salida,FAM,FAM,55,1
2023-04-04,Llegada,Charter,Avión,55,3
2023-04-04,Llegada,Comercial,Avión,55,28
2023-04-04,Llegada,FAM,Avión,55,1
2023-04-04,Salida,Carga,Avión,55,1
2023-04-04,Salida,Charter,Avión,55,2
2023-04-04,Salida,Comercial,Avión,55,28
2023-04-04,Salida,FAM,Avión,55,2
2023-04-05,Llegada,Charter,Avión,55,1
2023-04-05,Llegada,Comercial,Avión,55,27
2023-04-05,Llegada,FAM,Avión,55,6
2023-04-05,Llegada,Privado,Avión,55,1
2023-04-05,Salida,Carga,Avión,55,1
2023-04-05,Salida,Comercial,Avión,55,27
2023-04-05,Salida,FAM,Avión,55,6
2023-04-05,Salida,Privado,Avión,55,1
2023-04-06,Llegada,Charter,Avión,55,2
2023-04-06,Llegada,Comercial,Avión,55,28
2023-04-06,Llegada,FAM,Avión,55,1
2023-04-06,Salida,Carga,Avión,55,2
2023-04-06,Salida,Comercial,Avión,55,27
2023-04-06,Salida,Privado,Avión,55,1
2023-04-07,Llegada,Charter,Avión,55,1
2023-04-07,Llegada,Comercial,Avión,55,25
2023-04-07,Llegada,FAM,Avión,55,1
2023-04-07,Salida,Carga,Avión,55,1
2023-04-07,Salida,Comercial,Avión,55,25
2023-04-07,Salida,FAM,Avión,55,1
2023-04-08,Llegada,Charter,Avión,55,4
2023-04-08,Llegada,Comercial,Avión,55,27
2023-04-08,Llegada,Privado,Avión,55,2
2023-04-08,Salida,Carga,Avión,55,2
2023-04-08,Salida,Charter,Avión,55,2
2023-04-08,Salida,Comercial,Avión,55,27
2023-04-08,Salida,Privado,Avión,55,1
2023-04-09,Llegada,Charter,Avión,55,1
2023-04-09,Llegada,Comercial,Avión,55,27
2023-04-09,Llegada,FAM,Avión,55,2
2023-04-09,Salida,Carga,Avión,55,1
2023-04-09,Salida,Comercial,Avión,55,27
2023-04-09,Salida,FAM,Avión,55,2
2023-04-09,Salida,Privado,Avión,55,1
2023-04-10,Llegada,Charter,Avión,56,1
2023-04-10,Llegada,Comercial,Avión,56,27
2023-04-10,Llegada,FAM,Avión,56,3
2023-04-10,Llegada,Privado,Avión,56,1
2023-04-10,Llegada,Privado,Helicóptero,56,1
2023-04-10,Salida,Carga,Avión,56,1
2023-04-10,Salida,Comercial,Avión,56,28
2023-04-10,Salida,FAM,Avión,56,4
2023-04-10,Salida,Privado,Avión,56,1
2023-04-10,Salida,Privado,Helicóptero,56,1
2023-04-11,Llegada,Charter,Avión,56,3
2023-04-11,Llegada,Comercial,Avión,56,29
2023-04-11,Llegada,FAM,Avión,56,3
2023-04-11,Salida,Carga,Avión,56,1
2023-04-11,Salida,Charter,Avión,56,2
2023-04-11,Salida,Comercial,Avión,56,28
2023-04-11,Salida,FAM,Avión,56,3
2023-04-11,Salida,Privado,Helicóptero,56,1
2023-04-12,Llegada,Charter,Avión,56,1
2023-04-12,Llegada,Comercial,Avión,56,30
2023-04-12,Llegada,FAM,Avión,56,1
2023-04-12,Llegada,Privado,Avión,56,1
2023-04-12,Llegada,Privado,Helicóptero,56,1
2023-04-12,Salida,Carga,Avión,56,1
2023-04-12,Salida,Comercial,Avión,56,29
2023-04-12,Salida,FAM,Avión,56,1
2023-04-12,Salida,Privado,Avión,56,2
2023-04-13,Llegada,Charter,Avión,56,2
2023-04-13,Llegada,Comercial,Avión,56,29
2023-04-13,Llegada,FAM,Avión,56,3
2023-04-13,Llegada,Privado,Helicóptero,56,1
2023-04-13,Salida,Carga,Avión,56,2
2023-04-13,Salida,Comercial,Avión,56,29
2023-04-13,Salida,FAM,Avión,56,4
2023-04-13,Salida,Privado,Avión,56,1
2023-04-14,Llegada,Charter,Avión,56,1
2023-04-14,Llegada,Comercial,Avión,56,28
2023-04-14,Llegada,FAM,Avión,56,1
2023-04-14,Llegada,Privado,Avión,56,1
2023-04-14,Llegada,Privado,Helicóptero,56,1
2023-04-14,Salida,Carga,Avión,56,1
2023-04-14,Salida,Comercial,Avión,56,28
2023-04-14,Salida,FAM,Avión,56,1
2023-04-14,Salida,Privado,Avión,56,1
2023-04-14,Salida,Privado,Helicóptero,56,1
2023-04-15,Llegada,Charter,Avión,56,4
2023-04-15,Llegada,Comercial,Avión,56,29
2023-04-15,Llegada,FAM,Avión,56,1
2023-04-15,Llegada,Privado,Avión,56,2
2023-04-15,Llegada,Privado,Helicóptero,56,2
2023-04-15,Salida,Carga,Avión,56,2
2023-04-15,Salida,Charter,Avión,56,2
2023-04-15,Salida,Comercial,Avión,56,29
2023-04-15,Salida,FAM,Avión,56,1
2023-04-15,Salida,Privado,Avión,56,3
2023-04-16,Llegada,Comercial,Avión,56,28
2023-04-16,Llegada,FAM,Avión,56,2
2023-04-16,Llegada,Privado,Avión,56,2
2023-04-16,Llegada,Privado,Helicóptero,56,1
2023-04-16,Salida,Comercial,Avión,56,29
2023-04-16,Salida,FAM,Avión,56,1
2023-04-16,Salida,Privado,Avión,56,2
2023-04-16,Salida,Privado,Helicóptero,56,2
2023-04-17,Llegada,Charter,Avión,57,1
2023-04-17,Llegada,Comercial,Avión,57,27
2023-04-17,Llegada,FAM,Avión,57,1
2023-04-17,Llegada,Privado,Avión,57,1
2023-04-17,Llegada,Privado,Helicóptero,57,2
2023-04-17,Salida,Carga,Avión,57,1
2023-04-17,Salida,Comercial,Avión,57,27
2023-04-17,Salida,Privado,Avión,57,2
2023-04-18,Llegada,Carga,Avión,57,1
2023-04-18,Llegada,Charter,Avión,57,2
2023-04-18,Llegada,Comercial,Avión,57,28
2023-04-18,Llegada,FAM,Avión,57,3
2023-04-18,Llegada,Privado,Avión,57,3
2023-04-18,Salida,Carga,Avión,57,1
2023-04-18,Salida,Charter,Avión,57,2
2023-04-18,Salida,Comercial,Avión,57,28
2023-04-18,Salida,FAM,Avión,57,3
2023-04-18,Salida,Privado,Avión,57,2
2023-04-19,Llegada,Carga,Avión,57,1
2023-04-19,Llegada,Comercial,Avión,57,26
2023-04-19,Llegada,FAM,Avión,57,2
2023-04-19,Llegada,Privado,Avión,57,4
2023-04-19,Llegada,Privado,Helicóptero,57,1
2023-04-19,Salida,Carga,Avión,57,1
2023-04-19,Salida,Comercial,Avión,57,26
2023-04-19,Salida,FAM,Avión,57,2
2023-04-19,Salida,Privado,Avión,57,4
2023-04-19,Salida,Privado,Helicóptero,57,2
2023-04-20,Llegada,Carga,Avión,57,2
2023-04-20,Llegada,Comercial,Avión,57,28
2023-04-20,Llegada,FAM,Avión,57,1
2023-04-20,Llegada,Privado,Helicóptero,57,1
2023-04-20,Salida,Carga,Avión,57,2
2023-04-20,Salida,Comercial,Avión,57,28
2023-04-20,Salida,FAM,Avión,57,2
2023-04-21,Llegada,Carga,Avión,57,1
2023-04-21,Llegada,Comercial,Avión,57,29
2023-04-21,Llegada,FAM,Avión,57,5
2023-04-21,Llegada,Privado,Avión,57,2
2023-04-21,Llegada,Privado,Helicóptero,57,1
2023-04-21,Salida,Carga,Avión,57,1
2023-04-21,Salida,Comercial,Avión,57,29
2023-04-21,Salida,FAM,Avión,57,3
2023-04-21,Salida,FAM,FAM,57,1
2023-04-21,Salida,Privado,Avión,57,2
2023-04-21,Salida,Privado,Helicóptero,57,1
2023-04-22,Llegada,Carga,Avión,57,2
2023-04-22,Llegada,Charter,Avión,57,2
2023-04-22,Llegada,Comercial,Avión,57,28
2023-04-22,Llegada,FAM,Avión,57,1
2023-04-22,Salida,Carga,Avión,57,2
2023-04-22,Salida,Charter,Avión,57,2
2023-04-22,Salida,Comercial,Avión,57,28
2023-04-22,Salida,FAM,Avión,57,1
2023-04-23,Llegada,Carga,Avión,57,1
2023-04-23,Llegada,Comercial,Avión,57,27
2023-04-23,Llegada,FAM,Avión,57,3
2023-04-23,Llegada,Privado,Avión,57,5
2023-04-23,Salida,Carga,Avión,57,1
2023-04-23,Salida,Comercial,Avión,57,27
2023-04-23,Salida,FAM,Avión,57,3
2023-04-23,Salida,Privado,Avión,57,1
